study_id,transcript_id,log2fc,pvalue,padj,n_ad,n_control
GSE163877,ENSG00000089094,-0.22464169938133738,0.11020120462491909,0.9989310620241131,3,4
GSE163877,ENSG00000276045,0.6438713085228618,0.25837417612027214,0.9989310620241131,3,4
GSE163877,ENSG00000280138,-0.10189313817132195,0.6568726250182497,0.9989310620241131,3,4
GSE163877,ENSG00000139722,0.10577772882377134,0.7245851162209125,0.9989310620241131,3,4
GSE163877,ENSG00000130787,0.016754886294835458,0.960249277355055,0.9989310620241131,3,4
GSE163877,ENSG00000130783,0.2872630186054286,0.2649382443779574,0.9989310620241131,3,4
GSE163877,ENSG00000206914,-0.20117160043507137,0.15489541338070442,0.9989310620241131,3,4
GSE163877,ENSG00000139726,-0.09069558643918096,0.504451210906716,0.9989310620241131,3,4
GSE163877,ENSG00000196917,-0.05117449611542724,0.45410979645713656,0.9989310620241131,3,4
GSE163877,ENSG00000274191,-0.206606843443429,0.04631863509486893,0.9989310620241131,3,4
GSE163877,ENSG00000184445,-0.012785752825545948,0.9401659880556237,0.9989310620241131,3,4
GSE163877,ENSG00000111011,0.11058543776342677,0.6719001993953764,0.9989310620241131,3,4
GSE163877,ENSG00000033030,0.5363715840259204,0.09904619642718802,0.9989310620241131,3,4
GSE163877,ENSG00000257097,-0.10284785446360956,0.7703575814737682,0.9989310620241131,3,4
GSE163877,ENSG00000214760,0.05058946455115354,0.8165775179516559,0.9989310620241131,3,4
GSE163877,ENSG00000130779,0.21385914222341018,0.29491554829615513,0.9989310620241131,3,4
GSE163877,ENSG00000139719,-0.014374212887713345,0.9255879568846659,0.9989310620241131,3,4
GSE163877,ENSG00000184047,-0.09417505461916287,0.6826572539701367,0.9989310620241131,3,4
GSE163877,ENSG00000176383,-0.1346478585880957,0.6232192569862678,0.9989310620241131,3,4
GSE163877,ENSG00000139714,-0.04627658097515197,0.8119879956877153,0.9989310620241131,3,4
GSE163877,ENSG00000188735,-0.2648924236064931,0.1531005440664578,0.9989310620241131,3,4
GSE163877,ENSG00000139725,0.059955775820573154,0.6555051239020123,0.9989310620241131,3,4
GSE163877,ENSG00000212694,-0.11828979343846036,0.6979942030589721,0.9989310620241131,3,4
GSE163877,ENSG00000272849,0.2737460187148393,0.31584835031784814,0.9989310620241131,3,4
GSE163877,ENSG00000274292,0.023409304783107904,0.8932770932009677,0.9989310620241131,3,4
GSE163877,ENSG00000256742,0.01466906116013933,0.9347085620850925,0.9989310620241131,3,4
GSE163877,ENSG00000139718,0.1070802995574871,0.7131839911022679,0.9989310620241131,3,4
GSE163877,ENSG00000158023,-0.3444927737027865,0.12310422733561333,0.9989310620241131,3,4
GSE163877,ENSG00000255856,0.010811772306578121,0.9376963425269231,0.9989310620241131,3,4
GSE163877,ENSG00000110987,-0.29895504819956775,0.08710766896262756,0.9989310620241131,3,4
GSE163877,ENSG00000256546,0.10047628915423953,0.45159748268714506,0.9989310620241131,3,4
GSE163877,ENSG00000175727,0.3274227799382379,0.19880968283376974,0.9989310620241131,3,4
GSE163877,ENSG00000158113,-0.0752971260576698,0.7405931173778029,0.9989310620241131,3,4
GSE163877,ENSG00000110801,-0.18553789558351674,0.521522623245568,0.9989310620241131,3,4
GSE163877,ENSG00000150967,0.018297159920305006,0.9512853243254864,0.9989310620241131,3,4
GSE163877,ENSG00000170855,-0.13855005773900908,0.5248203837593597,0.9989310620241131,3,4
GSE163877,ENSG00000239881,-0.008851878633490462,0.9572964446585881,0.9989310620241131,3,4
GSE163877,ENSG00000240342,0.37845268001657484,0.19112382508079392,0.9989310620241131,3,4
GSE163877,ENSG00000135090,0.09211288935409367,0.596588320923771,0.9989310620241131,3,4
GSE163877,ENSG00000089220,-0.15933683397490483,0.578957824502905,0.9989310620241131,3,4
GSE163877,ENSG00000176834,0.15999627960457108,0.5543221311831993,0.9989310620241131,3,4
GSE163877,ENSG00000276292,0.054061496169887646,0.8074515835357888,0.9989310620241131,3,4
GSE163877,ENSG00000176871,-0.5769013896438704,0.05326395867472664,0.9989310620241131,3,4
GSE163877,ENSG00000277873,-0.0907947349458672,0.5534551445788645,0.9989310620241131,3,4
GSE163877,ENSG00000111445,-0.017362030597940947,0.9507259971141488,0.9989310620241131,3,4
GSE163877,ENSG00000256071,0.3285520345565529,0.16696943553363805,0.9989310620241131,3,4
GSE163877,ENSG00000171435,-0.02324252487759093,0.9240583883193203,0.9989310620241131,3,4
GSE163877,ENSG00000257465,0.034346850331424206,0.800639830744756,0.9989310620241131,3,4
GSE163877,ENSG00000089250,0.02871920000022632,0.9405353851410103,0.9989310620241131,3,4
GSE163877,ENSG00000135108,0.197342479723571,0.5306480761127593,0.9989310620241131,3,4
GSE163877,ENSG00000258285,-0.17038629077431078,0.2541594773703777,0.9989310620241131,3,4
GSE163877,ENSG00000088992,-0.02052727384886066,0.9645820010072437,0.9989310620241131,3,4
GSE163877,ENSG00000277840,0.07822781709483251,0.7522827846939905,0.9989310620241131,3,4
GSE163877,ENSG00000257279,-0.5847548365790314,0.021042838475925727,0.9989310620241131,3,4
GSE163877,ENSG00000123066,0.09215420824521292,0.6445959247548878,0.9989310620241131,3,4
GSE163877,ENSG00000257979,-0.04284046649136036,0.8250084855726487,0.9989310620241131,3,4
GSE163877,ENSG00000258337,-0.3419300959410305,0.34809208750743303,0.9989310620241131,3,4
GSE163877,ENSG00000264037,0.18237943018769903,0.2775732197248862,0.9989310620241131,3,4
GSE163877,ENSG00000196668,-0.7313510515885859,0.24656756452901402,0.9989310620241131,3,4
GSE163877,ENSG00000258102,-0.7370884962370625,0.09390586355617461,0.9989310620241131,3,4
GSE163877,ENSG00000270482,0.03723090360228393,0.7857735439136779,0.9989310620241131,3,4
GSE163877,ENSG00000275898,-0.16922415744112523,0.25054828640886817,0.9989310620241131,3,4
GSE163877,ENSG00000135119,-0.5304528222730038,0.07268827898344342,0.9989310620241131,3,4
GSE163877,ENSG00000239374,-0.0928452539952003,0.4444183906724544,0.9989310620241131,3,4
GSE163877,ENSG00000275467,0.039383457976020775,0.8008267753219349,0.9989310620241131,3,4
GSE163877,ENSG00000135116,-0.3618839936296516,0.3133405942700104,0.9989310620241131,3,4
GSE163877,ENSG00000174989,0.08430921245690337,0.7599716230262301,0.9989310620241131,3,4
GSE163877,ENSG00000274554,-0.3886483799090624,0.268616692725283,0.9989310620241131,3,4
GSE163877,ENSG00000111412,0.0044962045611054435,0.9749010549805566,0.9989310620241131,3,4
GSE163877,ENSG00000111775,-0.023623099505104328,0.9865472188889404,0.9989310620241131,3,4
GSE163877,ENSG00000111707,-0.16818324682403496,0.38336152833245224,0.9989310620241131,3,4
GSE163877,ENSG00000275409,-0.16081436045411168,0.5601592769265866,0.9989310620241131,3,4
GSE163877,ENSG00000135097,0.31344508713539376,0.2512798495734366,0.9989310620241131,3,4
GSE163877,ENSG00000089163,-0.050124798468035636,0.8829323107789149,0.9989310620241131,3,4
GSE163877,ENSG00000200795,0.11644195606269658,0.8309541848320132,0.9989310620241131,3,4
GSE163877,ENSG00000202538,0.11082979163545659,0.8379273020136868,0.9989310620241131,3,4
GSE163877,ENSG00000123009,0.04230690388198144,0.9128986248172868,0.9989310620241131,3,4
GSE163877,ENSG00000240925,0.29016290127571337,0.09363330651703765,0.9989310620241131,3,4
GSE163877,ENSG00000286067,0.2606628279131027,0.46890989144116824,0.9989310620241131,3,4
GSE163877,ENSG00000089159,0.3479612938567995,0.4046115626339223,0.9989310620241131,3,4
GSE163877,ENSG00000255857,-0.09503546360808302,0.759937577112196,0.9989310620241131,3,4
GSE163877,ENSG00000089157,0.21964423650268028,0.6971546459843818,0.9989310620241131,3,4
GSE163877,ENSG00000089154,0.20477709577055148,0.5223506715627245,0.9989310620241131,3,4
GSE163877,ENSG00000277283,0.5780798563984011,0.22692698690840263,0.9989310620241131,3,4
GSE163877,ENSG00000111737,0.1475256123421338,0.6737772293568931,0.9989310620241131,3,4
GSE163877,ENSG00000255575,-0.14065017829035786,0.33593628533121234,0.9989310620241131,3,4
GSE163877,ENSG00000278250,-0.3470721934621779,0.18741724891020928,0.9989310620241131,3,4
GSE163877,ENSG00000135127,-0.10786799775008138,0.6404994561386641,0.9989310620241131,3,4
GSE163877,ENSG00000255692,-0.07463416893149377,0.6044532623422967,0.9989310620241131,3,4
GSE163877,ENSG00000255618,-0.1796290442328823,0.48652365029828937,0.9989310620241131,3,4
GSE163877,ENSG00000139767,-0.17856406307741768,0.524675258533095,0.9989310620241131,3,4
GSE163877,ENSG00000286233,-0.3604502454229097,0.43510795473605435,0.9989310620241131,3,4
GSE163877,ENSG00000244112,-0.5071405870475973,0.27074836016470133,0.9989310620241131,3,4
GSE163877,ENSG00000257095,-0.11038285064688458,0.5346987311746598,0.9989310620241131,3,4
GSE163877,ENSG00000152137,0.6015040901549797,0.2861722263141343,0.9989310620241131,3,4
GSE163877,ENSG00000275759,-0.3519682643846359,0.21665579128894957,0.9989310620241131,3,4
GSE163877,ENSG00000256609,0.08501478289221917,0.6139430319795991,0.9989310620241131,3,4
GSE163877,ENSG00000281196,-0.20936314705119274,0.19607248966219581,0.9989310620241131,3,4
GSE163877,ENSG00000183273,0.038599257487655136,0.8327209343544867,0.9989310620241131,3,4
GSE163877,ENSG00000248636,-0.019608307891719134,0.9327900703203083,0.9989310620241131,3,4
GSE163877,ENSG00000224982,-0.06044860155189502,0.9316196917248862,0.9989310620241131,3,4
GSE163877,ENSG00000111725,0.028990884490720514,0.8710970483787221,0.9989310620241131,3,4
GSE163877,ENSG00000122966,-0.07901488624526287,0.778983698149318,0.9989310620241131,3,4
GSE163877,ENSG00000213144,0.2382545020573542,0.4009314237309028,0.9989310620241131,3,4
GSE163877,ENSG00000241656,-0.27472616779040515,0.3102315145559076,0.9989310620241131,3,4
GSE163877,ENSG00000111325,-0.01589475205514479,0.9598953381397712,0.9989310620241131,3,4
GSE163877,ENSG00000251497,-0.05116554225408343,0.8781392726134317,0.9989310620241131,3,4
GSE163877,ENSG00000060709,-0.5834319494534075,0.12894529767520996,0.9989310620241131,3,4
GSE163877,ENSG00000125207,0.17333909903760403,0.2532195394827212,0.9989310620241131,3,4
GSE163877,ENSG00000111432,-0.0702823033505035,0.7019312527723227,0.9989310620241131,3,4
GSE163877,ENSG00000250208,-0.31830384845384063,0.3925709205544864,0.9989310620241131,3,4
GSE163877,ENSG00000214039,-0.10266503458327825,0.5490015891259041,0.9989310620241131,3,4
GSE163877,ENSG00000251536,-0.4374086636405521,0.09417429533941976,0.9989310620241131,3,4
GSE163877,ENSG00000280196,-0.1497141189036666,0.5858821034114615,0.9989310620241131,3,4
GSE163877,ENSG00000256137,-0.10682531625139735,0.7232486679875505,0.9989310620241131,3,4
GSE163877,ENSG00000286246,-0.38672869924891196,0.2768395395168621,0.9989310620241131,3,4
GSE163877,ENSG00000256085,0.169536379418608,0.35607468685881327,0.9989310620241131,3,4
GSE163877,ENSG00000280051,-0.25990696554075693,0.029277625449977435,0.9989310620241131,3,4
GSE163877,ENSG00000256699,0.16255082392978748,0.33788058794623393,0.9989310620241131,3,4
GSE163877,ENSG00000249196,0.10331106841379578,0.7381832246075879,0.9989310620241131,3,4
GSE163877,ENSG00000151952,-0.34063896933305005,0.22006022584013366,0.9989310620241131,3,4
GSE163877,ENSG00000256581,-0.2971839281176272,0.3714576274888837,0.9989310620241131,3,4
GSE163877,ENSG00000255838,0.09579374431774562,0.5433392957215075,0.9989310620241131,3,4
GSE163877,ENSG00000151948,-0.29905435335604524,0.5882805811992877,0.9989310620241131,3,4
GSE163877,ENSG00000256496,-0.3684834604646365,0.020362541699540774,0.9989310620241131,3,4
GSE163877,ENSG00000253089,0.043671574035430316,0.7005872867360335,0.9989310620241131,3,4
GSE163877,ENSG00000279952,-0.39322369713548305,0.11979591626058561,0.9989310620241131,3,4
GSE163877,ENSG00000199584,0.28414810205531305,0.31500954719325075,0.9989310620241131,3,4
GSE163877,ENSG00000257035,-0.33440816570978715,0.4049988672751099,0.9989310620241131,3,4
GSE163877,ENSG00000256597,-0.08341595604920304,0.5339677935042719,0.9989310620241131,3,4
GSE163877,ENSG00000256064,-0.05551681990704549,0.8846771502862261,0.9989310620241131,3,4
GSE163877,ENSG00000256193,-1.4528648592454618,0.2478361882564419,0.9989310620241131,3,4
GSE163877,ENSG00000279180,0.160858080866006,0.14193139791192724,0.9989310620241131,3,4
GSE163877,ENSG00000265635,-0.3277968417744174,0.08790323475930044,0.9989310620241131,3,4
GSE163877,ENSG00000256630,0.05257314575385136,0.7236363086573713,0.9989310620241131,3,4
GSE163877,ENSG00000139370,0.31455901413567,0.3265184080241429,0.9989310620241131,3,4
GSE163877,ENSG00000279500,-0.15192432119193522,0.7356736081537848,0.9989310620241131,3,4
GSE163877,ENSG00000274695,0.14553961358314665,0.27450100502536773,0.9989310620241131,3,4
GSE163877,ENSG00000181234,-0.04292004184416509,0.8832960900044371,0.9989310620241131,3,4
GSE163877,ENSG00000278266,-0.27881400086842717,0.13230492973199479,0.9989310620241131,3,4
GSE163877,ENSG00000279905,-0.6941802810997206,0.03717571371672353,0.9989310620241131,3,4
GSE163877,ENSG00000256343,-0.160304594413744,0.4402379185911614,0.9989310620241131,3,4
GSE163877,ENSG00000185684,-0.06108009819203497,0.6779995729196087,0.9989310620241131,3,4
GSE163877,ENSG00000208892,0.42758046038299913,0.36565395151138436,0.9989310620241131,3,4
GSE163877,ENSG00000183495,0.009006716302196516,0.9598953180949406,0.9989310620241131,3,4
GSE163877,ENSG00000273568,-0.4112264080594158,0.24173983896398993,0.9989310620241131,3,4
GSE163877,ENSG00000177192,0.06898430997458105,0.857546679939265,0.9989310620241131,3,4
GSE163877,ENSG00000255992,-0.0416442577621943,0.7175327399756615,0.9989310620241131,3,4
GSE163877,ENSG00000279283,-0.422645071463155,0.3703806222051997,0.9989310620241131,3,4
GSE163877,ENSG00000177169,0.006015931656576434,0.977185714380657,0.9989310620241131,3,4
GSE163877,ENSG00000256955,-0.07503111638928989,0.6656484498140509,0.9989310620241131,3,4
GSE163877,ENSG00000198598,-0.6120165642826048,0.06022942417064541,0.9989310620241131,3,4
GSE163877,ENSG00000255933,0.13142653593564357,0.6018589166953996,0.9989310620241131,3,4
GSE163877,ENSG00000061936,0.14867440866846326,0.6350385628288882,0.9989310620241131,3,4
GSE163877,ENSG00000243499,0.09566259058620125,0.7952708536586526,0.9989310620241131,3,4
GSE163877,ENSG00000249926,-0.17363122234507433,0.24454609538683775,0.9989310620241131,3,4
GSE163877,ENSG00000256258,-0.12187815830830467,0.5953524103838783,0.9989310620241131,3,4
GSE163877,ENSG00000279388,-0.6656928908478542,0.013490374859998393,0.9989310620241131,3,4
GSE163877,ENSG00000256209,0.01388382219578077,0.9610350419963576,0.9989310620241131,3,4
GSE163877,ENSG00000111450,0.10465059812892896,0.5223527017841123,0.9989310620241131,3,4
GSE163877,ENSG00000256250,0.162384532181584,0.6864283080184388,0.9989310620241131,3,4
GSE163877,ENSG00000256299,-0.3275138522336245,0.10833895981810734,0.9989310620241131,3,4
GSE163877,ENSG00000132341,-0.27568683928018345,0.09477783127916041,0.9989310620241131,3,4
GSE163877,ENSG00000206850,0.08661792019059905,0.7055002934229317,0.9989310620241131,3,4
GSE163877,ENSG00000111452,0.48183309186407275,0.26095467193554406,0.9989310620241131,3,4
GSE163877,ENSG00000279146,-0.2461946698810169,0.6225714433908964,0.9989310620241131,3,4
GSE163877,ENSG00000279940,-0.09313112062765838,0.6126361465014896,0.9989310620241131,3,4
GSE163877,ENSG00000279581,0.1113161009020197,0.29218339748102673,0.9989310620241131,3,4
GSE163877,ENSG00000280002,0.013498072374394238,0.9237384559487043,0.9989310620241131,3,4
GSE163877,ENSG00000279993,-0.12291071274037066,0.5443497884345314,0.9989310620241131,3,4
GSE163877,ENSG00000204603,-0.3418383957836957,0.45491982779200807,0.9989310620241131,3,4
GSE163877,ENSG00000280217,0.05791720930332328,0.5814163849297667,0.9989310620241131,3,4
GSE163877,ENSG00000275232,-0.4261040687550978,0.23295650868014225,0.9989310620241131,3,4
GSE163877,ENSG00000280200,-0.0799625012560897,0.6928172044337317,0.9989310620241131,3,4
GSE163877,ENSG00000090975,0.25610266880570354,0.2649599417600266,0.9989310620241131,3,4
GSE163877,ENSG00000256001,0.2546535406460231,0.34724822706669456,0.9989310620241131,3,4
GSE163877,ENSG00000255923,-0.1760284814171047,0.4761968789091825,0.9989310620241131,3,4
GSE163877,ENSG00000270130,0.42228668386264867,0.4138680073384069,0.9989310620241131,3,4
GSE163877,ENSG00000250091,0.12849307015819234,0.6904517059479678,0.9989310620241131,3,4
GSE163877,ENSG00000119242,0.05086962190905542,0.8172682279549578,0.9989310620241131,3,4
GSE163877,ENSG00000197653,-0.009885497588441261,0.9747206492729856,0.9989310620241131,3,4
GSE163877,ENSG00000239215,0.04922751644079176,0.8613585251918954,0.9989310620241131,3,4
GSE163877,ENSG00000286092,-0.14954244145499385,0.40726083778435207,0.9989310620241131,3,4
GSE163877,ENSG00000185344,0.3199923182417037,0.38621393759116424,0.9989310620241131,3,4
GSE163877,ENSG00000168778,-0.05773448574375273,0.7973925793308905,0.9989310620241131,3,4
GSE163877,ENSG00000278861,-0.4874061766465283,0.015581439388214782,0.9989310620241131,3,4
GSE163877,ENSG00000279953,0.24284418736373659,0.1114724617999461,0.9989310620241131,3,4
GSE163877,ENSG00000111358,0.09235210371431046,0.5362242292951522,0.9989310620241131,3,4
GSE163877,ENSG00000111361,0.046009457657617325,0.8448480050300281,0.9989310620241131,3,4
GSE163877,ENSG00000206897,-0.4818821327828715,0.4696800044487124,0.9989310620241131,3,4
GSE163877,ENSG00000111364,0.28345954451439725,0.26220690774098093,0.9989310620241131,3,4
GSE163877,ENSG00000086598,-0.011354914202697408,0.9300124563321084,0.9989310620241131,3,4
GSE163877,ENSG00000247373,-0.05008070334684289,0.8171764654625402,0.9989310620241131,3,4
GSE163877,ENSG00000278112,-0.029437927396176733,0.9284256223231071,0.9989310620241131,3,4
GSE163877,ENSG00000280381,-0.36282517973543205,0.2579720292279358,0.9989310620241131,3,4
GSE163877,ENSG00000051825,0.032109869027947546,0.7908157803432232,0.9989310620241131,3,4
GSE163877,ENSG00000280120,0.03734641733633692,0.8199719424254757,0.9989310620241131,3,4
GSE163877,ENSG00000130921,-0.082913325035189,0.7343756764248647,0.9989310620241131,3,4
GSE163877,ENSG00000111328,0.08394356827218985,0.7092410891037707,0.9989310620241131,3,4
GSE163877,ENSG00000139697,-0.4549031962386314,0.028981871448909843,0.9989310620241131,3,4
GSE163877,ENSG00000270048,0.347810527790682,0.2759247436748923,0.9989310620241131,3,4
GSE163877,ENSG00000207189,0.09270023565913199,0.6498652452741517,0.9989310620241131,3,4
GSE163877,ENSG00000183955,0.06793488779658086,0.7449565582096611,0.9989310620241131,3,4
GSE163877,ENSG00000150977,0.08492991157038254,0.6885526738868689,0.9989310620241131,3,4
GSE163877,ENSG00000270445,-0.16917785268984808,0.39153622590679965,0.9989310620241131,3,4
GSE163877,ENSG00000184209,-0.04737611182617618,0.8567749854381191,0.9989310620241131,3,4
GSE163877,ENSG00000188026,0.25249345993759986,0.4399885786911195,0.9989310620241131,3,4
GSE163877,ENSG00000274427,-0.45979413729484453,0.022122284764260005,0.9989310620241131,3,4
GSE163877,ENSG00000256092,-0.16692555051222124,0.44589890333230625,0.9989310620241131,3,4
GSE163877,ENSG00000249345,-0.16896662720386948,0.26653229179468907,0.9989310620241131,3,4
GSE163877,ENSG00000269997,0.1364419315645442,0.7242096704046678,0.9989310620241131,3,4
GSE163877,ENSG00000270061,0.4447336242595116,0.07256292209540931,0.9989310620241131,3,4
GSE163877,ENSG00000256128,-0.1213636466107749,0.34354152832123286,0.9989310620241131,3,4
GSE163877,ENSG00000189238,0.14137168567343095,0.6864205179819904,0.9989310620241131,3,4
GSE163877,ENSG00000256310,0.14375266679315885,0.25030743509468284,0.9989310620241131,3,4
GSE163877,ENSG00000255853,-0.09119037416729953,0.7148788411246569,0.9989310620241131,3,4
GSE163877,ENSG00000256125,-0.0367318376677673,0.8405428897067531,0.9989310620241131,3,4
GSE163877,ENSG00000214043,0.368809053802827,0.4629363879859024,0.9989310620241131,3,4
GSE163877,ENSG00000256494,-0.24572356082683233,0.2623849531798116,0.9989310620241131,3,4
GSE163877,ENSG00000255595,-0.40132402570594694,0.2816173639422838,0.9989310620241131,3,4
GSE163877,ENSG00000284848,-0.6301304543489387,0.0886228690612761,0.9989310620241131,3,4
GSE163877,ENSG00000249267,0.08705447231713004,0.47837726876472125,0.9989310620241131,3,4
GSE163877,ENSG00000280415,0.1830325658230043,0.2943045432341217,0.9989310620241131,3,4
GSE163877,ENSG00000279462,-0.052015766523694495,0.5586936483013647,0.9989310620241131,3,4
GSE163877,ENSG00000139364,-0.3737569297803809,0.3089949364496562,0.9989310620241131,3,4
GSE163877,ENSG00000280117,0.36573539263421506,0.02945120575485101,0.9989310620241131,3,4
GSE163877,ENSG00000279233,0.04807155822468334,0.8681387251947885,0.9989310620241131,3,4
GSE163877,ENSG00000081760,-0.060421139990627815,0.8003088363257986,0.9989310620241131,3,4
GSE163877,ENSG00000184992,-0.3220343897158138,0.009561176226988459,0.9989310620241131,3,4
GSE163877,ENSG00000270095,0.3186690204882622,0.013486821032007427,0.9989310620241131,3,4
GSE163877,ENSG00000179195,0.23619485965795395,0.46554054892773633,0.9989310620241131,3,4
GSE163877,ENSG00000178882,0.11392447186939036,0.7443407695120631,0.9989310620241131,3,4
GSE163877,ENSG00000256827,-0.3272825020600101,0.1107985846175873,0.9989310620241131,3,4
GSE163877,ENSG00000275389,0.16774588745555552,0.4723979262194507,0.9989310620241131,3,4
GSE163877,ENSG00000256596,0.33770395512459717,0.12272829781392432,0.9989310620241131,3,4
GSE163877,ENSG00000269938,0.4611681175092954,0.0944394562412894,0.9989310620241131,3,4
GSE163877,ENSG00000196498,-0.10093977821807609,0.5923239949316124,0.9989310620241131,3,4
GSE163877,ENSG00000214650,-0.41169201993060767,0.16467235168625488,0.9989310620241131,3,4
GSE163877,ENSG00000279527,-0.15464327347315404,0.409769571936469,0.9989310620241131,3,4
GSE163877,ENSG00000279071,-0.09199897189854817,0.5093243666857177,0.9989310620241131,3,4
GSE163877,ENSG00000073060,-0.08190427024849356,0.7581411454599551,0.9989310620241131,3,4
GSE163877,ENSG00000150991,-0.23040007128993167,0.5621576741304137,0.9989310620241131,3,4
GSE163877,ENSG00000150990,0.12126064141862392,0.5658101725533602,0.9989310620241131,3,4
GSE163877,ENSG00000275967,0.1903509655439615,0.5238619861286395,0.9989310620241131,3,4
GSE163877,ENSG00000279640,-0.22999352910993595,0.3441121790932217,0.9989310620241131,3,4
GSE163877,ENSG00000271579,-0.15339574451016147,0.1829285627905234,0.9989310620241131,3,4
GSE163877,ENSG00000258244,-0.10407860450268558,0.6167779476888228,0.9989310620241131,3,4
GSE163877,ENSG00000185480,0.16440138187753572,0.5915197489299574,0.9989310620241131,3,4
GSE163877,ENSG00000075188,0.2557065976898094,0.2538876894633899,0.9989310620241131,3,4
GSE163877,ENSG00000120860,0.14577735241200607,0.29246294684043933,0.9989310620241131,3,4
GSE163877,ENSG00000258308,0.11738860549311797,0.4193149535849028,0.9989310620241131,3,4
GSE163877,ENSG00000136048,0.3843634107529392,0.4306390686415029,0.9989310620241131,3,4
GSE163877,ENSG00000258153,-0.39769218470136447,0.31133569162196845,0.9989310620241131,3,4
GSE163877,ENSG00000222932,0.193576543625117,0.2267097062908189,0.9989310620241131,3,4
GSE163877,ENSG00000258230,0.1353804689841398,0.5213417978014541,0.9989310620241131,3,4
GSE163877,ENSG00000222255,0.09586068779389956,0.6925404109974247,0.9989310620241131,3,4
GSE163877,ENSG00000111670,-0.1646943179700866,0.34027429046916197,0.9989310620241131,3,4
GSE163877,ENSG00000139351,0.43051528360308344,0.1285727099634719,0.9989310620241131,3,4
GSE163877,ENSG00000199933,0.28649737125900343,0.009564912282754367,0.9989310620241131,3,4
GSE163877,ENSG00000111666,0.21458716309532644,0.4158643560121192,0.9989310620241131,3,4
GSE163877,ENSG00000274560,0.23449896119353378,0.22120447093815018,0.9989310620241131,3,4
GSE163877,ENSG00000196091,0.24450301236444316,0.40473967204653427,0.9989310620241131,3,4
GSE163877,ENSG00000206929,0.015109236789908193,0.8508468043841629,0.9989310620241131,3,4
GSE163877,ENSG00000257543,0.05224218907082817,0.7114012632713801,0.9989310620241131,3,4
GSE163877,ENSG00000206790,-0.27274731243820294,0.28942335843346606,0.9989310620241131,3,4
GSE163877,ENSG00000136021,-0.013170856866230984,0.9200876270397246,0.9989310620241131,3,4
